driver_id,driver_name,gender,age,experience_years,driver_score,city,primary_zone,vehicle_type,completed_rides,driver_status,join_date
4037,Laura Jones,Male,45,14,4.71,Lima,Barranco,Sedan,2373,Active,2025-11-17
4038,Mariah Frank,Female,26,8,4.41,Lima,Los Olivos,Motorbike,1186,Active,2023-07-01
4039,Darren Pena,Female,54,3,4.49,Lima,Ate,Motorbike,2592,Active,2022-10-23
4040,James White,Female,58,15,4.22,Lima,Barranco,Motorbike,1413,Active,2023-02-01
4041,Kimberly Lee,Male,23,12,4.58,Lima,Ate,Hatchback,1207,Active,2021-06-26
4042,Elizabeth Bowen,Male,26,5,4.81,Lima,San Miguel,Sedan,3138,Active,2025-06-17
4043,Steve Nunez,Female,56,13,3.85,Lima,La Molina,SUV,2818,Active,2022-01-25
4044,Nathaniel Briggs,Male,28,7,4.62,Lima,La Molina,SUV,1712,Active,2022-12-13
4045,David Valdez,Female,47,14,4.87,Lima,Callao,SUV,1828,Active,2024-11-15
4046,Terry Reed,Male,26,15,4.33,Lima,Miraflores,Sedan,526,Active,2023-12-13
4047,Theresa Weiss,Male,59,10,4.78,Lima,Ate,Hatchback,1973,Active,2022-08-31
4048,John Boyer,Male,21,13,5.0,Lima,Barranco,SUV,2587,Active,2024-03-02
4049,Sharon Brown,Male,38,2,4.46,Lima,Callao,Sedan,2795,Active,2021-09-14
4050,Brian Flores,Male,35,1,4.66,Lima,Centro de Lima,Hatchback,2200,Active,2022-07-07
4051,Molly Harmon,Female,36,13,4.2,Lima,Barranco,Sedan,3470,Active,2023-10-08
4052,Carla Greene,Female,26,3,4.57,Lima,Ate,Sedan,1173,Active,2022-06-03
4053,Hannah Thompson,Female,57,5,4.68,Lima,Centro de Lima,Sedan,3809,Active,2025-09-09
4054,Jennifer Hunt,Male,35,2,4.58,Lima,San Miguel,SUV,773,Active,2024-01-06
4055,Keith Perez,Female,36,1,4.09,Lima,La Molina,Hatchback,3594,Active,2025-05-26
4056,Denise Williamson,Male,39,3,4.58,Lima,Surco,SUV,825,Active,2024-04-10
4057,Christina Morris,Female,59,4,5.0,Lima,San Miguel,Sedan,3936,Active,2024-07-03
4058,Natalie Rosales,Female,27,7,4.68,Lima,Centro de Lima,Sedan,4029,Active,2026-05-15
4059,Lisa Mack,Male,51,7,4.88,Lima,Los Olivos,SUV,1076,Active,2022-11-07
4060,Kimberly Parker,Male,54,15,4.41,Lima,San Isidro,Hatchback,2978,Active,2024-01-07
4061,Julian Miller,Female,61,3,4.8,Lima,Barranco,SUV,3817,Active,2023-06-03
4062,Catherine Thomas,Male,48,7,4.61,Lima,Callao,SUV,3686,Active,2025-11-27
4063,Christine Robinson,Female,46,2,4.12,Lima,Barranco,SUV,3287,Active,2025-03-14
4064,Tammy Thompson,Male,62,10,4.63,Lima,Centro de Lima,Motorbike,4455,Active,2025-01-27
4065,Amanda Edwards,Male,36,13,4.1,Lima,Barranco,Motorbike,2654,Active,2026-03-07
4066,Rachael Martinez,Male,51,8,4.25,Lima,Los Olivos,Motorbike,3858,Inactive,2024-06-12
4067,Veronica Hernandez,Male,52,7,4.58,Lima,Ate,SUV,2477,Active,2024-12-15
4068,Lauren Butler,Male,44,12,4.62,Lima,San Miguel,Sedan,4409,Inactive,2024-02-25
4069,Shannon Williams,Male,39,2,4.02,Lima,Los Olivos,Motorbike,3661,Active,2022-04-27
4070,Cory White,Male,58,4,4.92,Lima,Barranco,Motorbike,4733,Active,2025-03-28
4071,Jacob Smith,Female,43,13,4.73,Lima,San Isidro,Sedan,810,Active,2023-02-04
4072,Ryan Jenkins,Male,40,9,4.22,Lima,Miraflores,Motorbike,3560,Active,2024-04-01
4073,Stacey Ramsey,Male,21,12,3.88,Lima,Surco,Motorbike,4993,Active,2024-01-11
4074,Erik Graham,Female,61,3,4.44,Lima,Ate,Hatchback,4333,Active,2021-06-09
4075,Heather Kim,Male,50,1,4.32,Lima,Barranco,SUV,1958,Active,2023-12-27
4076,Steven Johnson,Female,27,12,4.55,Lima,Miraflores,Sedan,1278,Active,2022-11-15
4077,William Salazar,Female,46,14,4.35,Lima,Surco,SUV,345,Active,2021-12-26
4078,Robert Turner,Female,22,7,3.7,Lima,Barranco,SUV,4971,Active,2025-02-02
4079,Karen Jensen,Male,33,7,4.34,Lima,Ate,Sedan,1777,Active,2024-06-09
4080,Patrick Thomas,Male,23,1,4.38,Lima,Miraflores,SUV,4133,Active,2026-02-16
4081,Jeanette Lewis,Female,32,15,4.75,Lima,Barranco,Motorbike,3203,Active,2025-02-09
4082,Paul Bell,Male,57,8,4.22,Lima,Centro de Lima,Motorbike,3027,Inactive,2022-09-03
4083,Corey Kramer,Female,65,13,5.0,Lima,San Isidro,Motorbike,2725,Active,2022-04-29
4084,Elizabeth Berg,Female,63,10,3.74,Lima,Centro de Lima,Motorbike,3060,Active,2022-06-23
4085,Angela Parker,Male,45,9,5.0,Lima,San Miguel,Motorbike,4088,Active,2024-05-08
4086,Jennifer Perkins,Female,44,4,4.41,Lima,San Isidro,Motorbike,2133,Active,2023-07-16
4087,Lori Martinez,Female,48,15,4.84,Lima,San Miguel,SUV,4547,Active,2021-08-04
4088,Anthony Meyer,Female,38,9,4.53,Lima,Ate,SUV,1674,Active,2022-12-08
4089,George Larson,Female,43,11,4.96,Lima,Barranco,Hatchback,4531,Active,2026-05-07
4090,Alisha Dillon,Female,34,7,4.35,Lima,Ate,Motorbike,3258,Active,2021-12-27
4091,Meagan Davis,Female,22,14,4.06,Lima,San Miguel,Hatchback,3824,Active,2024-04-30
4092,Rachel Howard,Male,53,15,5.0,Lima,Barranco,Hatchback,2431,Active,2022-08-01
4093,Alyssa Sanchez,Female,60,9,4.45,Lima,Surco,SUV,1839,Active,2025-02-07
4094,Amanda Gonzalez,Male,48,10,4.59,Lima,San Miguel,Sedan,2812,Active,2025-08-26
4095,Gordon Morgan,Female,40,6,4.99,Lima,Miraflores,SUV,538,Active,2021-08-22
4096,Kimberly Berg,Male,46,8,4.09,Lima,Miraflores,Hatchback,1403,Active,2024-09-12
4097,Joanne Murphy,Male,32,15,4.74,Lima,Callao,Sedan,4993,Active,2024-09-19
4098,Elizabeth Kirk,Male,49,4,4.26,Lima,Callao,Motorbike,4064,Active,2023-12-02
4099,Deanna Stone,Male,43,11,4.45,Lima,Ate,Sedan,89,Active,2022-03-23
4100,Jane Brown,Female,29,6,4.53,Lima,San Isidro,Motorbike,4630,Active,2022-09-02
4101,Samantha Martinez,Female,29,12,3.9,Lima,San Miguel,Sedan,89,Active,2024-05-22
4102,Courtney Johnson,Male,56,2,4.19,Lima,San Miguel,SUV,2603,Active,2023-11-05
4103,Jaime Mcdonald,Female,29,15,5.0,Lima,La Molina,SUV,3851,Active,2026-03-20
4104,Anne Mccoy MD,Male,60,14,4.85,Lima,San Isidro,Sedan,2758,Active,2023-09-25
4105,Kimberly Norris,Male,36,11,4.47,Lima,Surco,SUV,2938,Active,2023-05-29
4106,Ashley Robertson,Female,32,15,4.6,Lima,Barranco,Hatchback,3824,Active,2025-12-13
4107,Stephanie Moore,Female,45,15,4.38,Lima,San Isidro,Sedan,1550,Active,2025-01-06
4108,Savannah Valencia,Male,52,4,5.0,Lima,Ate,Motorbike,4379,Active,2024-02-29
4109,Tammy Huang,Female,42,2,4.42,Lima,Miraflores,Sedan,2176,Active,2025-12-16
4110,Shane Lewis,Female,41,2,4.59,Lima,Surco,Motorbike,692,Active,2025-06-16
4111,Trevor Giles,Female,41,13,4.96,Lima,Miraflores,Hatchback,1851,Active,2026-04-24
4112,Cassandra Guerrero,Female,32,9,4.19,Lima,Centro de Lima,SUV,931,Active,2025-03-23
4113,Steve Walker,Male,37,7,5.0,Lima,San Isidro,Motorbike,832,Active,2025-06-13
4114,Tyler Martin,Female,44,7,3.89,Lima,Surco,Sedan,1416,Active,2024-11-08
4115,Christopher Chambers,Female,48,1,5.0,Lima,Ate,Sedan,4258,Active,2024-09-15
4116,Tina Norman,Male,62,8,4.35,Lima,Miraflores,Sedan,3263,Active,2022-08-07
4117,Jessica Nguyen,Female,35,2,4.4,Lima,La Molina,Sedan,4993,Active,2025-09-07
4118,Brian Perkins,Female,36,15,3.74,Lima,San Isidro,Hatchback,4946,Active,2022-09-24
4119,Donald Ramos,Male,24,5,4.32,Lima,San Miguel,SUV,2799,Active,2025-08-28
4120,Lauren Moore,Female,29,15,4.08,Lima,La Molina,Sedan,3480,Inactive,2024-04-11
4121,David Kaufman,Male,34,5,4.26,Lima,Surco,Motorbike,1927,Active,2024-07-29
4122,Gary Vaughan,Male,26,11,4.45,Lima,Miraflores,SUV,2440,Active,2023-01-01
4123,Kathryn Scott,Female,36,7,4.88,Lima,Miraflores,SUV,2489,Active,2022-12-08
4124,Justin Smith,Female,36,2,4.58,Lima,Barranco,Hatchback,2067,Active,2021-12-24
4125,Abigail Potter,Female,44,8,4.62,Lima,Barranco,Sedan,3151,Active,2022-12-24
4126,Glenn Rose,Male,42,5,4.06,Lima,Surco,Motorbike,4887,Active,2025-09-27
4127,Hannah Reed,Female,26,9,4.15,Lima,La Molina,Hatchback,1713,Active,2022-02-27
4128,Roy Gilbert,Male,44,4,5.0,Lima,Barranco,Hatchback,742,Active,2022-06-21
4129,James Bender,Female,64,11,4.21,Lima,Miraflores,Hatchback,928,Active,2024-03-08
4130,Brittany Hicks,Male,58,2,5.0,Lima,Los Olivos,Motorbike,3881,Active,2022-03-17
4131,Kathleen Holt,Male,49,4,4.4,Lima,Los Olivos,SUV,1374,Active,2021-08-22
4132,James Hall,Female,26,12,4.5,Lima,La Molina,SUV,488,Active,2024-08-18
4133,Anthony Colon,Female,58,9,4.93,Lima,Callao,Sedan,2066,Active,2023-09-28
4134,Steven Rubio,Female,49,4,5.0,Lima,Centro de Lima,Sedan,3822,Active,2024-08-27
4135,Cynthia Bradford,Female,43,3,4.46,Lima,Centro de Lima,Sedan,4677,Active,2023-03-22
4136,Michelle Barnett,Male,39,6,4.34,Lima,San Miguel,SUV,4923,Active,2024-02-23
4137,Courtney Hall,Male,38,6,4.48,Lima,Barranco,Sedan,468,Active,2026-04-05
4138,Laurie Shaw,Male,62,7,4.64,Lima,Ate,Hatchback,4315,Active,2023-07-27
4139,Jennifer Estrada,Female,23,15,4.86,Lima,San Miguel,Sedan,1795,Active,2022-07-01
4140,Tammy Coffey,Female,41,9,4.5,Lima,Los Olivos,Sedan,3324,Active,2023-03-05
4141,Susan Ellis,Male,24,5,4.75,Lima,Surco,Hatchback,119,Active,2026-01-25
4142,Taylor Evans,Female,50,11,5.0,Lima,San Isidro,SUV,2900,Active,2025-02-20
4143,Vanessa Hicks,Male,48,9,4.65,Lima,Miraflores,Sedan,4186,Active,2024-03-18
4144,Shelia Gomez,Female,56,11,4.62,Lima,Barranco,Sedan,1132,Active,2022-12-28
4145,Jennifer Moore,Male,41,2,3.89,Lima,Surco,Hatchback,2046,Active,2024-10-25
4146,Michelle Roberts,Male,55,5,3.45,Lima,Miraflores,Sedan,1358,Active,2022-08-13
4147,Matthew Smith,Female,63,9,4.66,Lima,La Molina,SUV,1434,Active,2023-03-29
4148,April Smith,Male,56,12,4.46,Lima,Los Olivos,Sedan,1663,Active,2022-10-02
4149,Charles King,Female,61,7,4.29,Lima,Miraflores,SUV,1870,Active,2023-02-26
4150,Rebecca Mcdowell,Female,64,11,4.6,Lima,La Molina,Hatchback,754,Active,2022-04-15
4151,Billy Williams,Female,50,12,4.48,Lima,Centro de Lima,Hatchback,4230,Active,2021-05-18
4152,Brandy Rose,Female,23,1,4.95,Lima,Barranco,Sedan,239,Active,2022-10-04
4153,Adam Murphy,Female,27,13,4.53,Lima,Miraflores,Hatchback,462,Active,2023-02-24
4154,Emily Torres,Female,36,5,4.2,Lima,Miraflores,Motorbike,4642,Active,2025-08-21
4155,Alicia Ho,Female,34,8,4.9,Lima,San Isidro,Sedan,102,Active,2024-06-18
4156,Deanna Gregory,Female,58,13,4.41,Lima,Surco,Motorbike,709,Active,2024-01-14
4157,Michael Buchanan,Male,44,7,4.71,Lima,Callao,Hatchback,3921,Active,2023-05-17
4158,Susan Key,Male,45,14,4.31,Lima,Centro de Lima,Hatchback,991,Active,2021-11-14
4159,Kimberly Terry,Male,36,8,4.24,Lima,Ate,Hatchback,3704,Active,2025-10-23
4160,Jason Frazier,Female,48,4,4.53,Lima,Los Olivos,Sedan,4839,Active,2025-11-13
4161,David Stewart,Female,46,13,4.51,Lima,Ate,SUV,3176,Inactive,2022-12-30
4162,Amy Barron,Male,44,6,4.69,Lima,Centro de Lima,Sedan,4100,Active,2024-01-15
4163,Gabriel Johnson,Male,54,8,4.39,Lima,Barranco,SUV,2396,Active,2024-03-14
4164,Jennifer Weber,Female,62,15,3.77,Lima,San Isidro,Motorbike,2414,Active,2025-04-13
4165,Jonathan Mercer,Male,46,15,4.33,Lima,Centro de Lima,Hatchback,3173,Active,2023-04-16
4166,Peter Martin,Male,34,1,4.82,Lima,San Isidro,Hatchback,2481,Active,2022-09-20
4167,Christine Smith,Male,27,11,4.38,Lima,San Isidro,Motorbike,2492,Active,2023-05-15
4168,Jamie Garcia,Female,53,4,4.4,Lima,Ate,Hatchback,973,Active,2026-01-07
4169,Kathryn Savage,Male,47,5,4.89,Lima,Surco,Hatchback,3975,Active,2024-04-30
4170,Stefanie Murphy,Female,55,10,4.22,Lima,Miraflores,SUV,3224,Active,2022-09-16
4171,Matthew Warner,Male,56,13,3.88,Lima,Miraflores,Motorbike,1945,Active,2022-11-14
4172,Thomas Martinez,Male,52,11,4.44,Lima,Los Olivos,SUV,4992,Active,2022-11-24
4173,Brian Salazar,Male,26,13,4.31,Lima,Barranco,Sedan,2872,Active,2025-01-11
4174,Jennifer Parsons,Female,31,8,4.11,Lima,San Miguel,SUV,522,Active,2021-06-20
4175,Katherine Hunt,Male,23,15,4.43,Lima,Los Olivos,SUV,2214,Active,2022-03-14
4176,Don Hinton,Male,26,9,4.7,Lima,Barranco,SUV,3750,Active,2024-10-21
4177,Erika Rice,Male,28,9,4.5,Lima,San Isidro,Sedan,1627,Active,2024-03-04
4178,Matthew Herrera,Male,58,13,4.62,Lima,Centro de Lima,Motorbike,3330,Active,2023-10-25
4179,Zachary Allen,Female,54,10,5.0,Lima,Callao,Hatchback,4315,Active,2021-09-13
4180,Thomas Williams,Male,58,10,4.36,Lima,San Miguel,SUV,3726,Inactive,2026-01-05
4181,James Holmes,Male,29,2,4.61,Lima,San Isidro,Motorbike,4066,Active,2023-01-26
4182,Angela Figueroa,Female,47,13,4.3,Lima,San Miguel,Sedan,2800,Active,2024-08-23
4183,Wendy Graves,Male,55,11,4.16,Lima,Los Olivos,Sedan,885,Active,2025-01-18
4184,Robert Lynch,Female,61,13,4.27,Lima,La Molina,Sedan,2617,Inactive,2023-06-08
4185,Janet Jones,Male,33,14,4.31,Lima,Callao,Hatchback,821,Inactive,2022-10-27
4186,Rebekah Boyd,Female,44,14,4.64,Lima,Barranco,Hatchback,2936,Active,2023-06-22
4187,Angela Jackson,Male,59,5,5.0,Lima,Centro de Lima,Sedan,3412,Active,2023-02-08
4188,James Palmer,Male,34,9,4.21,Lima,Los Olivos,SUV,4883,Active,2023-08-14
4189,Karen White,Male,28,13,4.33,Lima,Centro de Lima,Sedan,1747,Active,2023-07-26
4190,Teresa Morgan,Male,52,6,4.47,Lima,San Isidro,Hatchback,1594,Active,2025-11-22
4191,Alyssa Hernandez,Male,65,4,4.66,Lima,La Molina,Sedan,3503,Active,2022-12-16
4192,Julie Bernard,Male,54,6,4.61,Lima,Miraflores,Motorbike,2243,Active,2021-11-03
4193,Charlene Rogers,Male,24,4,5.0,Lima,Callao,Motorbike,3951,Active,2022-05-27
4194,Bradley Pittman,Male,44,9,3.53,Lima,San Miguel,Hatchback,2777,Active,2025-05-12
4195,Amanda Lara,Male,36,11,3.55,Lima,Barranco,Hatchback,4946,Active,2021-08-13
4196,Jennifer Johnson,Male,34,10,4.3,Lima,San Miguel,Motorbike,1312,Active,2026-03-14
4197,Donna Foster,Male,38,2,4.94,Lima,San Miguel,Sedan,4966,Active,2026-03-09
4198,Miss Lisa Hicks,Female,37,14,3.87,Lima,Barranco,Sedan,4093,Active,2022-07-02
4199,Gregory Perez,Female,32,12,3.3,Lima,Miraflores,Sedan,1589,Active,2024-07-20
4200,April Deleon,Female,46,4,4.73,Lima,San Miguel,Motorbike,4731,Active,2022-02-22
4201,Christopher Davis,Female,34,12,4.6,Lima,San Miguel,SUV,4595,Active,2021-08-27
4202,Jill Ray,Male,45,4,4.06,Lima,Miraflores,Hatchback,481,Active,2025-08-03
4203,Ronald Williams,Male,54,11,4.11,Lima,Callao,Hatchback,2816,Active,2025-05-14
4204,Ariel Rowe,Female,40,6,4.11,Lima,Barranco,Motorbike,4795,Active,2023-01-21
4205,Jordan Hernandez,Male,23,9,4.54,Lima,Centro de Lima,Hatchback,1490,Active,2023-11-17
4206,Joseph Smith,Female,33,6,4.25,Lima,Los Olivos,Sedan,811,Active,2025-11-22
4207,Lindsay Vasquez,Male,34,4,4.7,Lima,Los Olivos,Hatchback,3904,Active,2023-11-25
4208,Jeffrey Browning,Female,65,3,3.36,Lima,La Molina,Motorbike,1041,Inactive,2025-07-08
4209,Eric Gamble,Male,32,5,4.16,Lima,Barranco,Motorbike,1136,Active,2025-03-24
4210,Carlos Summers,Male,60,9,4.05,Lima,Los Olivos,SUV,1930,Active,2022-02-25
4211,Erin Smith,Female,36,7,4.4,Lima,Miraflores,Sedan,2611,Active,2023-05-09
4212,Jennifer Miller,Female,27,11,4.28,Lima,Surco,SUV,2589,Active,2021-11-09
4213,Jeffery Smith,Male,56,14,4.82,Lima,Miraflores,SUV,2267,Active,2023-07-29
4214,Elizabeth Harris,Male,36,13,3.76,Lima,Callao,Motorbike,3063,Active,2025-11-06
4215,Scott Cook,Male,43,12,4.52,Lima,Ate,Hatchback,794,Active,2021-09-21
4216,Nicholas Gonzalez,Male,42,7,4.72,Lima,Callao,Motorbike,2294,Active,2024-05-31
4217,Rebecca Brown,Male,52,6,5.0,Lima,La Molina,Hatchback,1626,Active,2023-11-20
4218,Michael Young,Female,40,14,4.31,Lima,San Miguel,Sedan,1149,Active,2022-10-07
4219,John Little,Male,60,1,4.63,Lima,Los Olivos,Sedan,4216,Active,2022-11-22
4220,Debbie White,Female,25,1,3.78,Lima,Los Olivos,Motorbike,1685,Active,2026-02-12
4221,Dana Wolfe,Male,32,12,3.54,Lima,Miraflores,SUV,4784,Active,2024-08-06
4222,Mary Carpenter,Female,45,12,4.84,Lima,Callao,Hatchback,3176,Active,2025-02-08
4223,Jill Smith,Male,31,10,4.5,Lima,La Molina,Hatchback,2892,Active,2023-06-09
4224,Stacy Smith,Male,37,2,4.97,Lima,Callao,Sedan,585,Active,2026-05-15
4225,Mark Allen,Male,35,13,3.95,Lima,Surco,SUV,2553,Active,2021-07-20
4226,Sherri Tucker,Male,45,7,4.71,Lima,Surco,Hatchback,1505,Active,2024-09-21
4227,Natalie Shepherd,Male,40,11,5.0,Lima,La Molina,Motorbike,4288,Active,2021-12-23
4228,Carolyn Miller,Female,44,2,4.67,Lima,Los Olivos,Motorbike,4365,Active,2024-12-08
4229,Julian Hunter,Female,53,7,4.61,Lima,Barranco,Motorbike,3015,Active,2023-05-30
4230,Hayley Gamble,Male,56,3,4.5,Lima,Ate,Motorbike,3193,Active,2026-02-05
4231,Anna Roberts,Female,49,5,3.87,Lima,Miraflores,Motorbike,1722,Active,2025-06-11
4232,Terri Quinn,Female,56,11,5.0,Lima,Callao,Motorbike,4334,Active,2022-06-07
4233,Samantha Fox,Male,51,14,4.26,Lima,Callao,Hatchback,117,Active,2026-04-20
4234,Sandra Hernandez,Female,59,14,4.7,Lima,San Miguel,SUV,3506,Active,2022-09-09
4235,Mark Barton Jr.,Female,27,14,3.87,Lima,San Miguel,Sedan,3902,Active,2022-08-26
4236,Linda Levy,Male,28,13,4.03,Lima,Miraflores,Sedan,4551,Active,2023-08-22
4237,Mr. Paul Huerta,Male,58,6,5.0,Lima,Ate,Hatchback,2294,Active,2026-05-09
4238,Felicia Francis,Female,38,5,4.36,Lima,Ate,Hatchback,3342,Active,2022-09-22
4239,Mitchell Smith IV,Female,58,9,5.0,Lima,Centro de Lima,Sedan,4796,Active,2022-11-18
4240,Alice Haynes,Female,27,8,4.47,Lima,Callao,Sedan,232,Active,2022-01-22
4241,Misty Lewis,Male,37,10,3.76,Lima,San Isidro,Sedan,3657,Inactive,2024-11-15
4242,Steven Taylor,Female,34,13,4.86,Lima,Centro de Lima,Sedan,4339,Active,2022-09-13
4243,Terri Perry,Female,51,14,4.26,Lima,Los Olivos,Motorbike,2986,Active,2021-09-28
4244,Walter White,Female,42,2,4.78,Lima,Miraflores,Sedan,4496,Active,2023-04-25
4245,Sarah Hull,Male,63,5,4.51,Lima,La Molina,Motorbike,2186,Active,2022-06-12
4246,Brian Arias,Female,44,10,3.88,Lima,Miraflores,Motorbike,3613,Active,2026-02-28
4247,April Walker,Female,22,11,4.57,Lima,Los Olivos,SUV,2795,Active,2023-07-25
4248,Stephanie Holmes,Female,40,1,5.0,Lima,Barranco,Hatchback,1161,Active,2026-01-30
4249,Natasha Wheeler,Male,65,9,4.7,Lima,San Miguel,Hatchback,4865,Active,2021-10-10
4250,Ana Wells,Female,23,14,4.48,Lima,Miraflores,SUV,1115,Active,2025-09-27
4251,Scott Ray,Female,52,7,4.93,Lima,Surco,Sedan,1462,Active,2024-12-05
4252,Eric Perkins,Male,36,9,4.58,Lima,Los Olivos,Sedan,2405,Active,2025-10-04
4253,Angel Price,Female,33,6,4.58,Lima,La Molina,Sedan,4245,Active,2021-09-02
4254,Joshua Knapp,Male,26,1,4.06,Lima,Centro de Lima,Hatchback,700,Active,2025-12-15
4255,Juan Wilkerson,Male,26,13,4.59,Lima,Surco,Motorbike,1757,Active,2023-10-07
4256,Cynthia Brown,Female,52,8,4.91,Lima,Centro de Lima,Sedan,2919,Active,2025-05-08
4257,Jon Huff,Male,45,6,4.17,Lima,Miraflores,SUV,3449,Active,2021-07-15
4258,Amy Warren,Female,34,5,5.0,Lima,La Molina,Motorbike,2540,Active,2025-05-23
4259,Matthew Moss,Male,59,7,4.46,Lima,San Isidro,Sedan,2053,Active,2025-05-23
4260,Michael Parsons,Female,30,4,4.14,Lima,Centro de Lima,Hatchback,1871,Active,2023-07-14
4261,Courtney Wolf,Male,24,8,4.9,Lima,Centro de Lima,Motorbike,1850,Active,2024-08-11
4262,Raymond Mendoza,Female,43,8,4.39,Lima,Barranco,Hatchback,3831,Active,2021-08-03
4263,Amy Copeland,Female,45,4,4.8,Lima,Ate,Motorbike,3264,Active,2024-10-07
4264,Amy Barnett,Female,53,10,4.38,Lima,Centro de Lima,Motorbike,4590,Active,2023-11-01
4265,Rachel White,Female,44,10,4.48,Lima,La Molina,Motorbike,2283,Active,2021-07-21
4266,Mary Pope,Female,42,3,4.7,Lima,La Molina,Hatchback,4862,Active,2022-05-15
4267,Alexis Barrett,Male,37,15,4.62,Lima,Centro de Lima,Hatchback,275,Active,2024-05-08
4268,Roberto Spencer,Male,56,8,3.7,Lima,Surco,SUV,2355,Active,2025-06-29
4269,Cindy Clark,Female,51,7,4.05,Lima,San Isidro,Motorbike,3877,Active,2024-09-25
4270,Colton Ellis,Male,43,4,4.87,Lima,San Isidro,Motorbike,2491,Active,2023-03-03
4271,Jason Pope,Male,34,11,4.45,Lima,Callao,Sedan,1753,Active,2022-06-12
4272,Erica Wilson,Female,62,12,4.29,Lima,Miraflores,Hatchback,431,Active,2021-09-01
4273,Samuel Le,Male,43,12,3.96,Lima,La Molina,Motorbike,4197,Active,2025-08-10
4274,Alexis Obrien,Female,42,4,4.07,Lima,Los Olivos,Motorbike,4353,Active,2026-03-25
4275,Nicole Estes,Male,32,15,3.69,Lima,Los Olivos,Hatchback,1690,Inactive,2022-01-14
4276,Nathaniel Turner,Male,61,11,4.46,Lima,Surco,Hatchback,160,Active,2024-01-01
4277,Donald Garcia,Male,57,12,4.26,Lima,Miraflores,SUV,694,Active,2024-12-11
4278,Robert Brooks,Female,58,13,4.11,Lima,San Isidro,Sedan,3012,Active,2024-01-28
4279,Timothy Jones,Female,59,9,4.47,Lima,San Miguel,Sedan,4700,Active,2023-11-04
4280,Meagan Davis,Male,27,11,4.65,Lima,Centro de Lima,Motorbike,2657,Active,2023-06-23
4281,Theresa Murphy,Female,25,5,5.0,Lima,Centro de Lima,Hatchback,2560,Inactive,2025-06-25
4282,Michele Rice,Female,53,11,3.9,Lima,Miraflores,Motorbike,3395,Active,2025-11-21
4283,Tamara Sheppard,Female,58,7,4.96,Lima,Ate,SUV,3325,Active,2026-01-20
4284,Michelle Wilkinson,Male,22,12,4.89,Lima,San Miguel,Hatchback,3104,Active,2025-07-24
4285,Timothy Li,Male,59,10,4.19,Lima,Ate,Sedan,3121,Active,2023-05-16
4286,Shannon Cox,Male,31,12,4.58,Lima,Miraflores,SUV,1956,Active,2022-09-21
4287,David Tran,Female,32,8,4.32,Lima,Miraflores,Motorbike,3513,Active,2024-09-29
4288,Michelle Jones,Female,51,11,4.57,Lima,Barranco,SUV,2032,Active,2025-10-09
4289,Christopher Brown,Male,24,6,5.0,Lima,San Isidro,Hatchback,600,Active,2024-08-29
4290,John Burnett,Female,40,8,4.74,Lima,La Molina,SUV,2569,Active,2023-05-14
4291,Brandon Davis,Female,26,5,4.7,Lima,Barranco,Motorbike,3767,Active,2024-09-22
4292,Philip Santos,Male,40,14,4.33,Lima,La Molina,Motorbike,1100,Active,2024-06-26
4293,Hunter Hebert,Male,39,2,3.91,Lima,La Molina,Hatchback,186,Active,2023-08-20
4294,Kim Williams,Female,43,2,4.42,Lima,Los Olivos,Motorbike,4451,Inactive,2024-05-08
4295,Anna Hebert,Male,52,8,4.98,Lima,La Molina,Sedan,2527,Inactive,2022-03-23
4296,Nathan Martinez,Male,44,2,3.89,Lima,Miraflores,SUV,4190,Active,2024-09-24
4297,Christina Pennington,Female,44,4,4.08,Lima,San Miguel,Sedan,2241,Active,2024-05-27
4298,Mark Singleton,Female,60,15,4.55,Lima,Barranco,Sedan,4369,Active,2023-06-28
4299,Mr. William Garcia DDS,Male,59,6,4.11,Lima,Callao,Motorbike,2865,Active,2021-12-24
4300,James Saunders,Male,64,13,4.18,Lima,Ate,Hatchback,672,Active,2024-07-28
4301,Mary Rodgers,Female,54,14,4.33,Lima,Centro de Lima,Motorbike,956,Active,2021-05-25
4302,Barry Parker,Male,32,4,3.95,Lima,San Isidro,SUV,4457,Active,2023-03-06
4303,Matthew Delgado,Male,57,2,4.11,Lima,Miraflores,SUV,4537,Inactive,2022-12-18
4304,Aaron Hart,Female,25,14,4.78,Lima,La Molina,Motorbike,2165,Active,2025-03-21
4305,Paige Myers,Female,59,14,3.98,Lima,Barranco,Sedan,1467,Active,2026-02-22
4306,Joseph Rogers,Male,44,10,3.86,Lima,Miraflores,Sedan,3845,Active,2023-03-24
4307,Anne Anderson,Female,53,6,4.25,Lima,La Molina,Motorbike,1317,Active,2022-08-16
4308,David Simmons,Male,26,5,4.79,Lima,La Molina,SUV,3339,Active,2025-12-13
4309,Melissa Mcmillan,Male,62,6,4.42,Lima,Miraflores,Sedan,3019,Active,2022-12-22
4310,Robert Warner,Female,23,4,4.31,Lima,Surco,Sedan,532,Active,2022-05-07
4311,Michael Fowler,Male,55,2,4.52,Lima,Callao,Hatchback,867,Active,2022-03-02
4312,Elizabeth Luna,Female,56,5,3.8,Lima,Centro de Lima,Hatchback,2612,Active,2023-02-04
4313,Jasmine King,Female,48,4,4.7,Lima,Surco,Sedan,2552,Active,2023-03-28
4314,Heather Peterson,Male,32,10,4.65,Lima,Barranco,Hatchback,4891,Inactive,2022-12-14
